PC-EKF V3 — UWB Realtime
  Q=0.01  R_base=50.0  R_scale=30.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3
  27.058    1648     3909.7     4380.2   0.516   0.513   0.328   0.493
  27.075    1649     3912.8     4380.0   0.514   0.514   0.332   0.494
  27.091    1650     3916.0     4379.8   0.526   0.519   0.361   0.515
  27.108    1651     3919.3     4379.8   0.509   0.524   0.316   0.492
  27.125    1652     3922.2     4379.7   0.542   0.497   0.300   0.498
  27.141    1653     3925.3     4379.5   0.521   0.543   0.382   0.534
  27.158    1654     3928.5     4379.5   0.513   0.530   0.339   0.507
  27.176    1655     3931.5     4379.6   0.509   0.532   0.328   0.503
  27.192    1656     3935.0     4379.5   0.518   0.568   0.410   0.561
  27.210    1657     3938.3     4379.5   0.516   0.558   0.387   0.546
  27.226    1658     3941.7     4379.4   0.513   0.559   0.380   0.544
  27.244    1659     3945.1     4379.2   0.518   0.565   0.405   0.557
  27.260    1660     3948.8     4379.0   0.529   0.579   0.453   0.581
  27.276    1661     3952.0     4378.9   0.511   0.556   0.368   0.537
  27.294    1662     3955.3     4378.8   0.498   0.591   0.408   0.581
  27.311    1663     3958.7     4379.1   0.485   0.615   0.437   0.610
  27.327    1664     3962.6     4379.3   0.497   0.612   0.450   0.609
  27.344    1665     3966.1     4379.5   0.481   0.613   0.428   0.607
  27.361    1666     3969.7     4379.3   0.518   0.593   0.451   0.591
  27.378    1667     3973.1     4379.2   0.521   0.574   0.426   0.570
  27.396    1668     3976.4     4379.4   0.506   0.569   0.381   0.553
  27.412    1669     3980.0     4379.5   0.494   0.611   0.443   0.606
  27.429    1670     3983.5     4379.5   0.501   0.586   0.404   0.575
  27.446    1671     3987.0     4379.5   0.520   0.578   0.429   0.574
  27.463    1672     3990.6     4379.4   0.516   0.585   0.432   0.580
  27.480    1673     3994.1     4379.1   0.519   0.570   0.414   0.564
  27.497    1674     3997.8     4378.9   0.514   0.596   0.449   0.593
  27.513    1675     4001.7     4378.3   0.539   0.616   0.525   0.618
  27.531    1676     4004.1     4379.1   0.450   0.525   0.115   0.405
  27.547    1677     4006.9     4379.8   0.464   0.542   0.204   0.461
  27.564    1678     4008.6     4381.1   0.316   0.499   0.003   0.445
  27.580    1679     4010.2     4382.3   0.316   0.502   0.013   0.451
  27.597    1680     4012.2     4383.5   0.379   0.515   0.019   0.404
  27.614    1681     4014.6     4384.2   0.447   0.531   0.132   0.423
  27.631    1682     4016.9     4385.0   0.445   0.520   0.086   0.386
  27.648    1683     4019.3     4385.8   0.444   0.529   0.119   0.414
  27.666    1684     4022.0     4386.5   0.456   0.544   0.195   0.463
  27.683    1685     4024.7     4387.0   0.461   0.562   0.262   0.509
  27.700    1686     4027.8     4387.5   0.469   0.560   0.272   0.509
  27.717    1687     4030.6     4388.0   0.455   0.560   0.246   0.503
  27.734    1688     4033.8     4388.2   0.494   0.563   0.334   0.532
  27.751    1689     4037.0     4388.4   0.491   0.573   0.353   0.548
  27.767    1690     4039.9     4388.8   0.462   0.569   0.285   0.525
  27.783    1691     4043.1     4389.0   0.494   0.575   0.364   0.553
  27.800    1692     4046.4     4389.1   0.502   0.573   0.379   0.556
  27.817    1693     4049.5     4389.2   0.492   0.584   0.380   0.567
  27.834    1694     4052.8     4389.2   0.505   0.577   0.394   0.564
  27.851    1695     4055.9     4389.5   0.489   0.563   0.325   0.529
  27.868    1696     4059.4     4389.3   0.526   0.561   0.421   0.560
  27.884    1697     4062.6     4389.3   0.516   0.566   0.400   0.557
  27.901    1698     4065.9     4389.3   0.516   0.553   0.381   0.540
  27.918    1699     4069.3     4389.3   0.524   0.549   0.401   0.545
  27.935    1700     4072.5     4389.5   0.513   0.535   0.346   0.513
  27.951    1701     4075.8     4389.4   0.520   0.571   0.421   0.567
  27.968    1702     4079.1     4389.3   0.518   0.561   0.398   0.553
  27.987    1703     4082.4     4389.2   0.520   0.564   0.409   0.558
  28.003    1704     4085.4     4389.5   0.502   0.537   0.305   0.497
  28.021    1705     4088.3     4389.5   0.509   0.518   0.312   0.486
  28.039    1706     4091.3     4389.5   0.509   0.509   0.306   0.478
  28.055    1707     4094.3     4389.3   0.535   0.502   0.304   0.495
  28.073    1708     4097.7     4389.2   0.522   0.534   0.378   0.527
  28.092    1709     4100.9     4389.1   0.524   0.534   0.389   0.532
  28.107    1710     4104.1     4388.8   0.543   0.529   0.413   0.546
  28.125    1711     4107.3     4388.5   0.532   0.523   0.383   0.528
  28.141    1712     4110.3     4388.2   0.530   0.518   0.360   0.517
  28.157    1713     4113.1     4388.1   0.508   0.520   0.309   0.486
  28.174    1714     4116.4     4387.9   0.547   0.512   0.360   0.528
  28.191    1715     4119.4     4387.7   0.510   0.514   0.313   0.484
  28.208    1716     4122.5     4387.5   0.520   0.540   0.377   0.530
  28.225    1717     4125.8     4387.4   0.542   0.516   0.367   0.528
  28.241    1718     4128.9     4387.0   0.530   0.520   0.370   0.521
  28.258    1719     4132.0     4386.8   0.548   0.517   0.375   0.534
  28.275    1720     4135.0     4386.4   0.549   0.522   0.396   0.543
  28.292    1721     4138.1     4386.2   0.520   0.522   0.363   0.514
  28.309    1722     4140.8     4386.0   0.509   0.505   0.283   0.465
  28.326    1723     4143.5     4385.6   0.525   0.521   0.369   0.518
  28.343    1724     4146.2     4385.5   0.515   0.533   0.352   0.515
  28.360    1725     4149.1     4385.1   0.529   0.526   0.394   0.531
  28.377    1726     4151.9     4384.5   0.550   0.525   0.406   0.548
  28.393    1727     4154.5     4384.0   0.541   0.515   0.363   0.525
  28.410    1728     4157.3     4383.5   0.527   0.543   0.406   0.544
  28.427    1729     4160.0     4383.3   0.521   0.542   0.382   0.533
  28.444    1730     4162.6     4382.8   0.521   0.521   0.368   0.515
  28.461    1731     4165.6     4382.2   0.565   0.525   0.425   0.564
  28.478    1732     4168.1     4381.7   0.537   0.511   0.340   0.512
  28.495    1733     4171.0     4381.2   0.548   0.523   0.396   0.543
  28.511    1734     4174.0     4380.5   0.572   0.529   0.442   0.573
  28.528    1735     4176.6     4379.9   0.559   0.505   0.357   0.536
  28.547    1736     4179.2     4379.2   0.552   0.510   0.361   0.532
  28.563    1737     4182.1     4378.6   0.559   0.514   0.385   0.546
  28.580    1738     4184.9     4378.1   0.550   0.510   0.356   0.529
  28.597    1739     4187.4     4377.5   0.544   0.508   0.338   0.516
  28.616    1740     4190.0     4376.9   0.522   0.531   0.377   0.525
  28.633    1741     4192.8     4376.4   0.529   0.544   0.413   0.547
  28.649    1742     4195.9     4375.7   0.579   0.509   0.406   0.569
  28.666    1743     4198.9     4375.0   0.544   0.521   0.385   0.536
  28.683    1744     4201.8     4374.4   0.564   0.511   0.382   0.549
  28.700    1745     4204.8     4373.9   0.551   0.508   0.353   0.528
  28.717    1746     4207.7     4373.2   0.570   0.517   0.410   0.562
  28.732    1747     4210.5     4372.6   0.554   0.502   0.337   0.524
  28.749    1748     4213.5     4372.0   0.568   0.513   0.397   0.557
  28.766    1749     4216.4     4371.5   0.540   0.513   0.350   0.519
  28.783    1750     4219.6     4370.8   0.591   0.495   0.403   0.579
  28.800    1751     4222.5     4370.3   0.560   0.518   0.398   0.552
  28.817    1752     4225.6     4369.5   0.581   0.511   0.413   0.572
  28.834    1753     4228.5     4369.0   0.571   0.492   0.350   0.545
  28.851    1754     4231.7     4368.2   0.580   0.520   0.433   0.577
  28.868    1755     4234.7     4367.6   0.585   0.506   0.412   0.575
  28.885    1756     4237.5     4366.9   0.580   0.503   0.394   0.566
  28.902    1757     4240.4     4366.3   0.556   0.511   0.369   0.538
  28.918    1758     4243.0     4365.8   0.540   0.515   0.357   0.522
  28.935    1759     4245.8     4365.4   0.547   0.510   0.353   0.525
  28.952    1760     4248.7     4365.0   0.534   0.524   0.386   0.530
  28.969    1761     4251.9     4364.3   0.541   0.540   0.447   0.557
  28.986    1762     4255.0     4364.0   0.564   0.513   0.388   0.551
  29.003    1763     4258.0     4363.6   0.528   0.544   0.411   0.546
  29.020    1764     4261.3     4363.0   0.591   0.526   0.464   0.592
  29.037    1765     4264.1     4362.6   0.550   0.507   0.349   0.526
  29.053    1766     4267.4     4362.3   0.560   0.524   0.414   0.557
  29.070    1767     4270.4     4361.8   0.547   0.524   0.398   0.543
  29.086    1768     4273.4     4361.3   0.560   0.523   0.411   0.556
  29.103    1769     4276.3     4360.8   0.565   0.518   0.402   0.556
  29.119    1770     4279.0     4360.4   0.521   0.515   0.343   0.503
  29.136    1771     4282.2     4359.8   0.586   0.513   0.428   0.580
  29.153    1772     4285.2     4359.4   0.551   0.517   0.382   0.539
  29.170    1773     4288.6     4358.6   0.594   0.527   0.470   0.595
  29.186    1774     4291.9     4358.2   0.562   0.519   0.403   0.555
  29.204    1775     4295.2     4357.9   0.543   0.536   0.436   0.554
  29.221    1776     4298.1     4357.4   0.555   0.522   0.402   0.549
  29.237    1777     4301.5     4356.7   0.568   0.541   0.470   0.578
  29.254    1778     4304.5     4356.3   0.563   0.515   0.393   0.552
  29.271    1779     4307.5     4355.6   0.562   0.539   0.458   0.571
  29.288    1780     4310.6     4355.0   0.555   0.542   0.462   0.568
  29.304    1781     4313.4     4354.5   0.565   0.515   0.396   0.555
  29.321    1782     4316.7     4353.8   0.577   0.539   0.474   0.584
  29.338    1783     4319.7     4353.5   0.535   0.532   0.418   0.544
  29.355    1784     4322.7     4353.1   0.529   0.530   0.405   0.536
  29.372    1785     4325.9     4352.5   0.551   0.548   0.477   0.570
  29.388    1786     4329.0     4352.1   0.534   0.553   0.435   0.559
  29.406    1787     4332.2     4351.6   0.553   0.539   0.451   0.564
  29.423    1788     4335.3     4351.1   0.541   0.536   0.434   0.552
  29.440    1789     4338.4     4350.6   0.539   0.551   0.449   0.562
  29.457    1790     4341.6     4350.1   0.542   0.539   0.444   0.556
  29.474    1791     4344.6     4349.7   0.533   0.542   0.426   0.550
  29.491    1792     4347.7     4349.1   0.551   0.531   0.425   0.555
  29.508    1793     4350.9     4348.8   0.528   0.571   0.440   0.572
  29.523    1794     4353.9     4348.3   0.543   0.528   0.410   0.545
  29.540    1795     4357.1     4347.9   0.553   0.524   0.405   0.549
  29.557    1796     4360.1     4347.4   0.532   0.547   0.425   0.552
  29.576    1797     4363.2     4346.9   0.532   0.535   0.418   0.544
  29.592    1798     4366.1     4346.5   0.526   0.538   0.396   0.537
  29.609    1799     4369.0     4346.0   0.525   0.550   0.405   0.548
  29.625    1800     4371.7     4345.4   0.543   0.531   0.421   0.549
  29.642    1801     4374.7     4344.8   0.532   0.563   0.439   0.567
  29.660    1802     4377.4     4344.5   0.515   0.517   0.338   0.498
  29.676    1803     4380.4     4343.9   0.533   0.552   0.432   0.558
  29.692    1804     4383.3     4343.5   0.534   0.524   0.389   0.531
  29.710    1805     4385.9     4343.0   0.523   0.526   0.377   0.522
  29.726    1806     4388.7     4342.7   0.513   0.525   0.336   0.502
  29.744    1807     4391.7     4342.3   0.504   0.601   0.439   0.596
  29.760    1808     4394.9     4341.6   0.538   0.555   0.450   0.565
  29.778    1809     4397.9     4341.2   0.521   0.573   0.426   0.570
  29.794    1810     4401.1     4340.6   0.536   0.565   0.452   0.571
  29.810    1811     4404.1     4340.0   0.531   0.567   0.444   0.570
  29.828    1812     4407.2     4339.5   0.532   0.555   0.434   0.560
  29.846    1813     4410.2     4338.8   0.540   0.543   0.449   0.558
  29.862    1814     4413.1     4338.3   0.533   0.546   0.428   0.553
  29.879    1815     4416.1     4338.0   0.527   0.523   0.378   0.523
  29.896    1816     4418.9     4337.6   0.524   0.528   0.382   0.526
  29.913    1817     4421.9     4337.1   0.539   0.532   0.419   0.546
  29.930    1818     4424.8     4336.9   0.522   0.543   0.388   0.537
  29.946    1819     4427.8     4336.7   0.522   0.552   0.397   0.545
  29.963    1820     4430.6     4336.2   0.519   0.570   0.415   0.565
  29.982    1821     4433.5     4335.7   0.529   0.596   0.477   0.598
  29.998    1822     4436.1     4335.6   0.509   0.525   0.319   0.494
  30.014    1823     4439.0     4335.6   0.506   0.544   0.333   0.514
  30.031    1824     4441.9     4335.3   0.512   0.557   0.374   0.541
  30.048    1825     4444.6     4335.0   0.511   0.545   0.351   0.522
  30.066    1826     4447.7     4334.6   0.520   0.586   0.444   0.584
  30.082    1827     4450.7     4334.1   0.531   0.566   0.441   0.569
  30.099    1828     4453.9     4333.5   0.540   0.589   0.490   0.595
  30.115    1829     4456.9     4333.3   0.514   0.574   0.409   0.565
  30.132    1830     4459.9     4332.6   0.543   0.558   0.468   0.572
  30.149    1831     4462.8     4332.1   0.516   0.590   0.442   0.587
  30.166    1832     4465.9     4331.6   0.520   0.619   0.498   0.620
  30.184    1833     4468.9     4331.1   0.524   0.578   0.440   0.577
  30.201    1834     4471.9     4330.7   0.525   0.562   0.419   0.560
  30.217    1835     4474.9     4330.1   0.516   0.604   0.466   0.603
  30.233    1836     4477.9     4329.8   0.500   0.618   0.466   0.616
  30.250    1837     4480.6     4329.6   0.502   0.553   0.338   0.524
  30.267    1838     4483.4     4329.2   0.508   0.573   0.393   0.560
  30.284    1839     4486.4     4328.9   0.504   0.595   0.426   0.588
  30.301    1840     4489.0     4328.5   0.499   0.568   0.361   0.546
  30.319    1841     4491.5     4328.2   0.499   0.569   0.361   0.546
  30.335    1842     4494.5     4327.8   0.512   0.577   0.409   0.568
  30.352    1843     4497.5     4327.5   0.510   0.603   0.453   0.600
  30.368    1844     4500.2     4327.2   0.504   0.564   0.366   0.544
  30.385    1845     4503.4     4326.8   0.516   0.594   0.448   0.591
  30.402    1846     4506.5     4326.5   0.525   0.549   0.405   0.546
  30.419    1847     4509.3     4326.2   0.502   0.572   0.377   0.554
  30.436    1848     4512.3     4325.8   0.513   0.562   0.387   0.549
  30.453    1849     4515.3     4325.5   0.504   0.577   0.391   0.563
  30.470    1850     4518.2     4325.1   0.518   0.570   0.413   0.564
  30.487    1851     4521.4     4324.7   0.516   0.572   0.410   0.564
  30.504    1852     4524.4     4324.4   0.508   0.570   0.386   0.555
  30.520    1853     4527.6     4323.9   0.533   0.555   0.434   0.560
  30.538    1854     4530.9     4323.3   0.525   0.579   0.444   0.579
  30.554    1855     4534.0     4322.8   0.514   0.573   0.407   0.564
  30.571    1856     4537.0     4322.3   0.533   0.575   0.457   0.579
  30.588    1857     4540.3     4321.8   0.522   0.604   0.476   0.604
  30.605    1858     4543.2     4321.4   0.524   0.559   0.413   0.556
  30.623    1859     4546.6     4320.9   0.538   0.606   0.509   0.610
  30.639    1860     4549.6     4320.4   0.525   0.589   0.458   0.589
  30.656    1861     4552.9     4320.0   0.515   0.632   0.514   0.632
  30.673    1862     4556.1     4319.4   0.525   0.618   0.505   0.619
  30.690    1863     4559.1     4319.0   0.508   0.613   0.469   0.611
  30.707    1864     4562.3     4318.5   0.532   0.598   0.486   0.601
  30.724    1865     4566.0     4317.9   0.540   0.620   0.532   0.621
  30.741    1866     4569.1     4317.4   0.457   0.597   0.516   0.598
  30.758    1867     4572.2     4316.9   0.480   0.613   0.515   0.613
  30.775    1868     4575.3     4316.2   0.471   0.597   0.525   0.596
  30.791    1869     4578.8     4315.6   0.508   0.623   0.523   0.622
  30.808    1870     4582.2     4315.0   0.489   0.615   0.519   0.615
  30.825    1871     4585.5     4314.4   0.476   0.611   0.514   0.611
  30.842    1872     4588.6     4313.8   0.423   0.572   0.518   0.577
  30.859    1873     4591.7     4313.3   0.452   0.608   0.499   0.611
  30.876    1874     4595.0     4312.6   0.521   0.607   0.479   0.607
  30.893    1875     4598.1     4312.2   0.503   0.619   0.472   0.617
  30.910    1876     4601.4     4311.8   0.493   0.627   0.475   0.626
  30.927    1877     4604.4     4311.2   0.462   0.625   0.484   0.627
  30.943    1878     4607.4     4310.5   0.457   0.619   0.489   0.621
  30.959    1879     4610.8     4309.6   0.478   0.611   0.515   0.612
  30.976    1880     4614.0     4308.9   0.511   0.629   0.502   0.629
  30.994    1881     4616.9     4308.5   0.483   0.611   0.427   0.604
  31.009    1882     4620.2     4307.4   0.552   0.618   0.547   0.620
  31.025    1883     4623.1     4306.7   0.517   0.601   0.464   0.600
  31.042    1884     4625.9     4306.2   0.466   0.618   0.497   0.620
  31.059    1885     4629.1     4305.7   0.473   0.617   0.504   0.618
  31.075    1886     4632.2     4305.3   0.488   0.623   0.508   0.623
  31.092    1887     4635.4     4304.7   0.461   0.602   0.514   0.604
  31.108    1888     4639.0     4304.2   0.529   0.629   0.530   0.629
  31.125    1889     4642.3     4303.3   0.527   0.610   0.549   0.605
  31.142    1890     4645.6     4302.7   0.518   0.620   0.497   0.620
  31.159    1891     4648.8     4302.0   0.491   0.607   0.529   0.605
  31.178    1892     4652.1     4301.1   0.548   0.582   0.501   0.592
  31.193    1893     4655.6     4300.3   0.543   0.621   0.547   0.620
  31.210    1894     4659.0     4299.6   0.531   0.623   0.522   0.624
  31.227    1895     4662.3     4299.0   0.541   0.611   0.521   0.614
  31.243    1896     4665.9     4298.5   0.534   0.619   0.520   0.620
  31.260    1897     4669.6     4297.9   0.543   0.599   0.509   0.604
  31.277    1898     4672.9     4297.2   0.534   0.626   0.531   0.626
  31.294    1899     4676.1     4296.6   0.520   0.623   0.505   0.623
  31.311    1900     4679.2     4296.0   0.527   0.605   0.488   0.607
  31.327    1901     4682.7     4295.2   0.533   0.624   0.525   0.624
  31.345    1902     4686.0     4294.6   0.517   0.620   0.496   0.621
  31.362    1903     4689.2     4294.0   0.522   0.624   0.510   0.625
  31.379    1904     4692.4     4293.3   0.534   0.572   0.456   0.577
  31.395    1905     4695.8     4292.5   0.533   0.625   0.527   0.625
  31.411    1906     4699.5     4292.1   0.523   0.605   0.482   0.606
  31.428    1907     4702.7     4291.5   0.528   0.601   0.483   0.603
  31.445    1908     4705.8     4290.8   0.521   0.609   0.483   0.609
  31.462    1909     4709.0     4290.3   0.527   0.598   0.476   0.600
  31.479    1910     4711.8     4289.8   0.519   0.562   0.402   0.554
  31.496    1911     4714.8     4289.2   0.513   0.603   0.460   0.602
  31.513    1912     4717.7     4288.7   0.532   0.561   0.438   0.565
  31.529    1913     4720.6     4288.2   0.520   0.597   0.461   0.597
  31.546    1914     4723.6     4287.6   0.531   0.594   0.479   0.597
  31.563    1915     4726.5     4287.0   0.525   0.599   0.475   0.600
  31.580    1916     4729.3     4286.5   0.530   0.581   0.459   0.584
  31.597    1917     4732.3     4285.8   0.533   0.589   0.475   0.592
  31.616    1918     4735.1     4285.2   0.530   0.570   0.444   0.573
  31.633    1919     4737.6     4284.9   0.518   0.562   0.399   0.553
  31.650    1920     4740.6     4284.4   0.528   0.616   0.505   0.617
  31.667    1921     4743.5     4284.0   0.521   0.602   0.472   0.602
  31.683    1922     4746.0     4283.6   0.516   0.582   0.426   0.577
  31.700    1923     4748.5     4283.4   0.506   0.547   0.339   0.519
  31.717    1924     4751.2     4283.1   0.522   0.586   0.448   0.585
  31.734    1925     4753.6     4282.8   0.513   0.582   0.420   0.575
  31.751    1926     4755.7     4282.5   0.491   0.588   0.389   0.573
  31.768    1927     4758.1     4282.5   0.474   0.576   0.325   0.544
  31.785    1928     4759.9     4282.6   0.476   0.551   0.258   0.492
  31.801    1929     4762.5     4282.4   0.510   0.591   0.432   0.586
  31.818    1930     4764.5     4282.4   0.488   0.547   0.281   0.495
  31.835    1931     4766.9     4281.9   0.515   0.575   0.413   0.567
  31.852    1932     4769.4     4281.7   0.502   0.576   0.385   0.560
  31.869    1933     4771.9     4281.4   0.525   0.582   0.447   0.582
  31.886    1934     4774.4     4281.2   0.504   0.577   0.391   0.563
  31.903    1935     4776.6     4281.3   0.491   0.549   0.296   0.504
  31.920    1936     4778.8     4281.1   0.507   0.540   0.330   0.510
  31.937    1937     4781.4     4280.9   0.487   0.588   0.380   0.571
  31.953    1938     4783.6     4281.1   0.457   0.572   0.286   0.530
  31.970    1939     4786.1     4280.9   0.497   0.580   0.382   0.563
  31.987    1940     4788.3     4280.6   0.513   0.553   0.370   0.536
  32.004    1941     4790.9     4280.3   0.522   0.569   0.422   0.566
  32.021    1942     4793.3     4280.2   0.500   0.566   0.359   0.543
  32.038    1943     4795.7     4280.1   0.484   0.592   0.385   0.576
  32.055    1944     4798.4     4279.7   0.524   0.571   0.430   0.570
  32.072    1945     4801.0     4279.3   0.510   0.595   0.438   0.590
  32.089    1946     4803.6     4279.0   0.519   0.587   0.442   0.584
  32.105    1947     4805.8     4278.8   0.492   0.573   0.357   0.549
  32.122    1948     4808.2     4278.8   0.499   0.563   0.351   0.538
  32.139    1949     4810.7     4278.2   0.534   0.581   0.467   0.586
  32.156    1950     4813.2     4277.8   0.530   0.549   0.419   0.552
  32.173    1951     4815.2     4277.8   0.490   0.541   0.274   0.487
  32.190    1952     4817.6     4277.5   0.527   0.510   0.325   0.498
  32.207    1953     4820.2     4277.2   0.522   0.557   0.403   0.551
  32.224    1954     4822.6     4276.8   0.512   0.514   0.324   0.490
  32.242    1955     4824.9     4276.6   0.504   0.510   0.282   0.465
  32.258    1956     4827.3     4276.4   0.516   0.506   0.297   0.478
  32.275    1957     4829.7     4276.2   0.506   0.517   0.299   0.479
  32.292    1958     4832.3     4276.0   0.504   0.538   0.317   0.503
  32.309    1959     4835.0     4275.9   0.512   0.522   0.331   0.499
  32.326    1960     4837.7     4275.6   0.514   0.545   0.362   0.528
  32.343    1961     4840.5     4275.3   0.541   0.520   0.381   0.533
  32.359    1962     4843.2     4275.1   0.514   0.534   0.349   0.514
  32.376    1963     4845.7     4274.9   0.510   0.513   0.312   0.483
  32.395    1964     4848.2     4274.6   0.520   0.524   0.364   0.515
  32.411    1965     4850.9     4274.4   0.514   0.514   0.332   0.494
  32.428    1966     4853.5     4274.2   0.511   0.536   0.338   0.510
  32.445    1967     4856.4     4274.1   0.510   0.542   0.343   0.517
  32.463    1968     4859.0     4274.0   0.508   0.521   0.312   0.488
  32.480    1969     4861.9     4273.8   0.515   0.539   0.359   0.522
  32.496    1970     4864.3     4273.5   0.511   0.514   0.320   0.488
  32.513    1971     4866.9     4273.2   0.524   0.507   0.307   0.488
  32.530    1972     4869.6     4272.7   0.542   0.517   0.369   0.528
  32.547    1973     4872.1     4272.8   0.499   0.506   0.252   0.446
  32.566    1974     4875.0     4272.5   0.515   0.529   0.347   0.510
  32.582    1975     4877.8     4272.3   0.531   0.519   0.365   0.520
  32.599    1976     4880.4     4272.0   0.515   0.511   0.318   0.487
  32.616    1977     4883.0     4271.8   0.504   0.571   0.380   0.555
  32.632    1978     4885.7     4271.6   0.509   0.533   0.328   0.504
  32.649    1979     4888.3     4271.2   0.512   0.555   0.372   0.539
  32.666    1980     4890.9     4270.9   0.517   0.511   0.320   0.490
  32.683    1981     4893.9     4270.4   0.525   0.570   0.430   0.569
  32.700    1982     4896.7     4269.9   0.555   0.517   0.386   0.543
  32.717    1983     4899.5     4269.6   0.518   0.531   0.362   0.518
  32.734    1984     4902.3     4269.2   0.524   0.515   0.343   0.505
  32.751    1985     4905.0     4268.9   0.517   0.524   0.354   0.510
  32.767    1986     4907.8     4268.6   0.513   0.531   0.341   0.508
  32.784    1987     4910.9     4268.1   0.546   0.534   0.433   0.555
  32.801    1988     4913.2     4267.8   0.510   0.523   0.319   0.492
  32.818    1989     4915.8     4267.5   0.518   0.553   0.389   0.543
  32.835    1990     4918.5     4267.1   0.515   0.516   0.342   0.500
  32.852    1991     4921.1     4267.1   0.500   0.548   0.322   0.513
  32.869    1992     4923.9     4266.8   0.512   0.573   0.403   0.563
  32.887    1993     4926.5     4266.5   0.515   0.551   0.374   0.537
  32.903    1994     4928.9     4266.2   0.514   0.512   0.325   0.491
  32.920    1995     4931.5     4265.8   0.511   0.570   0.394   0.558
  32.937    1996     4934.0     4265.5   0.521   0.533   0.374   0.524
  32.954    1997     4936.5     4265.2   0.520   0.519   0.359   0.511
  32.972    1998     4939.2     4264.7   0.531   0.556   0.430   0.560
  32.988    1999     4941.9     4264.0   0.551   0.534   0.435   0.558
  33.005    2000     4944.3     4263.4   0.527   0.536   0.400   0.537
  33.022    2001     4946.8     4263.0   0.522   0.549   0.394   0.542
  33.038    2002     4949.4     4262.4   0.534   0.548   0.434   0.556
  33.055    2003     4952.0     4261.8   0.524   0.561   0.416   0.558
  33.072    2004     4954.5     4261.3   0.535   0.575   0.462   0.580
  33.089    2005     4956.8     4260.9   0.511   0.509   0.308   0.480
  33.106    2006     4959.1     4260.2   0.523   0.539   0.388   0.534
  33.123    2007     4961.5     4259.6   0.518   0.530   0.363   0.518
  33.140    2008     4963.8     4259.2   0.516   0.533   0.356   0.517
  33.157    2009     4966.2     4258.6   0.520   0.546   0.386   0.537
  33.173    2010     4968.5     4258.1   0.513   0.517   0.331   0.495
  33.190    2011     4970.8     4257.6   0.518   0.532   0.364   0.520
  33.207    2012     4973.5     4257.2   0.513   0.559   0.379   0.544
  33.225    2013     4975.9     4256.7   0.517   0.535   0.361   0.520
  33.241    2014     4978.2     4256.4   0.501   0.532   0.292   0.487
  33.258    2015     4980.5     4256.0   0.519   0.513   0.329   0.496
  33.275    2016     4983.2     4255.5   0.516   0.578   0.420   0.572
  33.292    2017     4985.5     4255.2   0.500   0.556   0.337   0.527
  33.309    2018     4988.0     4254.8   0.516   0.547   0.372   0.533
  33.325    2019     4990.8     4254.1   0.522   0.584   0.445   0.583
  33.342    2020     4993.4     4253.8   0.506   0.581   0.403   0.569
  33.359    2021     4995.7     4253.5   0.505   0.521   0.294   0.479
  33.376    2022     4998.2     4253.1   0.506   0.564   0.369   0.545
  33.393    2023     5000.8     4252.7   0.507   0.565   0.375   0.547
  33.410    2024     5003.6     4252.5   0.510   0.542   0.345   0.518
  33.427    2025     5005.8     4252.0   0.511   0.549   0.357   0.528
  33.444    2026     5008.7     4251.7   0.508   0.567   0.380   0.551
  33.460    2027     5011.4     4251.2   0.505   0.565   0.370   0.546
  33.477    2028     5013.9     4250.8   0.512   0.547   0.359   0.527
  33.494    2029     5016.6     4250.4   0.504   0.552   0.342   0.524
  33.511    2030     5019.4     4250.1   0.505   0.556   0.350   0.531
  33.528    2031     5021.9     4249.7   0.502   0.544   0.317   0.508
  33.545    2032     5024.5     4249.2   0.511   0.542   0.348   0.519
  33.562    2033     5027.0     4248.8   0.508   0.535   0.325   0.504
  33.579    2034     5029.4     4248.3   0.512   0.528   0.332   0.502
  33.596    2035     5031.6     4247.7   0.511   0.548   0.358   0.527
  33.612    2036     5034.2     4247.2   0.512   0.556   0.372   0.539
  33.629    2037     5036.7     4246.9   0.510   0.536   0.337   0.510
  33.646    2038     5039.1     4246.6   0.500   0.545   0.315   0.508
  33.663    2039     5041.7     4245.9   0.523   0.562   0.414   0.559
  33.680    2040     5044.0     4245.5   0.505   0.515   0.288   0.471
  33.697    2041     5046.5     4245.1   0.517   0.553   0.382   0.541
  33.714    2042     5049.1     4244.6   0.510   0.549   0.354   0.527
  33.731    2043     5051.7     4244.1   0.526   0.551   0.411   0.550
  33.747    2044     5054.4     4243.5   0.521   0.573   0.423   0.569
  33.766    2045     5057.1     4243.0   0.518   0.571   0.414   0.565
  33.782    2046     5059.6     4242.4   0.517   0.551   0.380   0.539
  33.799    2047     5062.2     4241.9   0.525   0.542   0.396   0.539
  33.816    2048     5064.8     4241.4   0.521   0.538   0.379   0.530
  33.833    2049     5067.6     4240.8   0.522   0.576   0.431   0.573
  33.850    2050     5070.2     4240.4   0.514   0.543   0.359   0.524
