PC-EKF V4 — UWB Realtime (Numba JIT, Gaussian Pairwise Scoring)
  Q=0.01  R_base=50.0  R_scale=10.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[PC-EKF] Warming up JIT kernels... OK
Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3   dt(ms)
------------------------------------------------------------------------------
[EKF] init  x=6263.9  y=780.7
   5.615     379     5882.5      841.9   0.000   0.000   0.000   0.000    0.107
   5.631     380     5882.2      842.8   0.000   0.000   0.000   0.000    0.103
   5.648     381     5881.9      843.6   0.000   0.000   0.000   0.000    0.103
   5.665     382     5881.3      844.2   0.000   0.000   0.000   0.000    0.127
   5.682     383     5879.6      844.2   0.320   0.000   0.000   0.320    0.109
   5.699     384     5879.3      844.6   0.000   0.000   0.000   0.000    0.110
   5.716     385     5879.0      845.2   0.000   0.000   0.000   0.000    0.107
   5.733     386     5878.7      845.8   0.000   0.000   0.000   0.000    0.103
   5.750     387     5878.5      846.5   0.000   0.000   0.000   0.000    0.100
   5.766     388     5877.2      847.1   0.155   0.000   0.155   0.000    0.103
   5.783     389     5877.0      847.7   0.000   0.000   0.000   0.000    0.097
   5.800     390     5876.5      848.3   0.000   0.000   0.000   0.000    0.125
   5.817     391     5875.2      848.6   0.000   0.000   0.000   0.000    0.098
   5.834     392     5873.7      848.9   0.006   0.000   0.000   0.006    0.092
   5.851     393     5872.5      849.1   0.000   0.000   0.000   0.000    0.094
   5.868     394     5869.7      849.2   0.000   0.000   0.000   0.000    0.116
   5.885     395     5867.9      849.2   0.290   0.000   0.000   0.290    0.107
   5.903     396     5865.4      849.5   0.000   0.000   0.000   0.000    0.107
   5.919     397     5863.6      849.9   0.085   0.000   0.000   0.085    0.110
   5.936     398     5860.9      850.1   0.067   0.067   0.000   0.000    0.109
   5.955     399     5858.3      850.2   0.008   0.008   0.000   0.000    0.104
   5.971     400     5855.9      850.2   0.000   0.000   0.000   0.000    0.113
   5.988     401     5853.0      850.4   0.000   0.000   0.001   0.001    0.136
   6.004     402     5850.2      850.5   0.000   0.000   0.000   0.000    0.097
   6.023     403     5847.7      850.7   0.000   0.000   0.000   0.000    0.156
   6.039     404     5844.9      850.7   0.000   0.000   0.000   0.000    0.108
   6.056     405     5842.4      851.1   0.045   0.045   0.000   0.000    0.189
   6.073     406     5839.9      851.1   0.000   0.000   0.000   0.000    0.129
   6.090     407     5837.1      850.9   0.000   0.000   0.000   0.000    0.117
   6.107     408     5834.6      851.1   0.000   0.000   0.000   0.000    0.109
   6.124     409     5831.7      851.0   0.000   0.000   0.000   0.000    0.185
   6.141     410     5828.9      850.9   0.000   0.000   0.000   0.000    0.154
   6.158     411     5827.3      851.3   0.000   0.000   0.000   0.000    0.116
   6.174     412     5824.3      851.4   0.150   0.150   0.000   0.000    0.137
   6.191     413     5821.5      851.8   0.000   0.000   0.298   0.298    0.127
   6.208     414     5818.6      851.6   0.000   0.000   0.000   0.000    0.171
   6.225     415     5815.5      851.7   0.000   0.000   0.000   0.000    0.135
   6.242     416     5812.9      851.8   0.000   0.000   0.000   0.000    0.155
   6.260     417     5810.1      851.9   0.000   0.000   0.000   0.000    0.104
   6.277     418     5807.4      851.8   0.000   0.000   0.000   0.000    0.118
   6.295     419     5804.8      851.6   0.000   0.000   0.000   0.000    0.108
   6.312     420     5801.8      851.7   0.000   0.000   0.000   0.000    0.174
   6.328     421     5799.3      851.6   0.000   0.000   0.000   0.000    0.123
   6.345     422     5796.5      851.7   0.000   0.000   0.000   0.000    0.107
   6.363     423     5793.8      851.9   0.000   0.000   0.003   0.003    0.112
   6.381     424     5791.1      851.9   0.000   0.000   0.000   0.000    0.183
   6.397     425     5788.5      852.1   0.000   0.000   0.000   0.000    0.126
   6.413     426     5785.4      852.0   0.000   0.000   0.000   0.000    0.135
   6.430     427     5782.4      852.0   0.000   0.000   0.000   0.000    0.110
   6.447     428     5782.3      852.9   0.000   0.000   0.000   0.000    0.107
   6.464     429     5779.4      852.9   0.000   0.000   0.000   0.000    0.126
   6.479     430     5776.5      852.8   0.000   0.000   0.000   0.000    0.103
   6.497     431     5773.9      852.9   0.000   0.000   0.000   0.000    0.099
   6.513     432     5771.1      852.9   0.000   0.000   0.000   0.000    0.100
   6.530     433     5768.4      852.8   0.000   0.000   0.000   0.000    0.105
   6.549     434     5765.4      852.7   0.000   0.000   0.000   0.000    0.097
   6.566     435     5763.0      852.8   0.000   0.000   0.000   0.000    0.121
   6.583     436     5760.1      853.0   0.000   0.000   0.000   0.000    0.107
   6.601     437     5757.4      852.7   0.000   0.000   0.000   0.000    0.103
   6.617     438     5754.9      852.7   0.012   0.012   0.000   0.000    0.111
   6.634     439     5752.1      852.5   0.000   0.000   0.000   0.000    0.105
   6.651     440     5749.7      852.4   0.000   0.000   0.000   0.000    0.120
   6.668     441     5747.4      852.3   0.000   0.000   0.000   0.000    0.128
   6.685     442     5744.3      852.6   0.115   0.115   0.000   0.000    0.108
   6.702     443     5741.7      852.8   0.002   0.002   0.000   0.000    0.107
   6.719     444     5739.0      852.8   0.000   0.000   0.000   0.000    0.118
   6.736     445     5736.2      852.6   0.000   0.000   0.000   0.000    0.108
   6.752     446     5733.3      852.6   0.000   0.000   0.000   0.000    0.109
   6.769     447     5730.4      852.2   0.000   0.000   0.000   0.000    0.106
   6.785     448     5727.4      852.2   0.000   0.000   0.000   0.000    0.096
   6.802     449     5724.5      852.0   0.000   0.000   0.000   0.000    0.097
   6.821     450     5721.2      852.2   0.000   0.000   0.000   0.000    0.098
   6.837     451     5718.0      852.2   0.000   0.000   0.000   0.000    0.094
   6.854     452     5715.0      852.4   0.000   0.000   0.000   0.000    0.095
   6.873     453     5712.0      852.3   0.000   0.000   0.000   0.000    0.115
   6.889     454     5709.2      852.3   0.000   0.000   0.000   0.000    0.110
   6.906     455     5706.5      852.0   0.000   0.000   0.000   0.000    0.105
   6.923     456     5704.9      852.6   0.000   0.000   0.000   0.000    0.109
   6.940     457     5702.0      852.5   0.006   0.006   0.000   0.000    0.106
   6.959     458     5699.0      852.3   0.059   0.059   0.000   0.000    0.104
   6.975     459     5696.1      852.2   0.065   0.065   0.000   0.000    0.100
   6.992     460     5693.2      852.3   0.000   0.000   0.000   0.000    0.091
   7.008     461     5690.5      852.3   0.011   0.011   0.000   0.000    0.095
   7.027     462     5687.8      852.5   0.003   0.003   0.000   0.000    0.096
   7.043     463     5685.5      852.7   0.000   0.000   0.000   0.000    0.095
   7.062     464     5683.0      853.1   0.000   0.000   0.066   0.066    0.093
   7.081     465     5680.5      853.0   0.000   0.000   0.000   0.000    0.114
   7.097     466     5678.2      853.5   0.000   0.000   0.000   0.000    0.104
   7.114     467     5676.0      853.3   0.000   0.000   0.000   0.000    0.103
   7.130     468     5673.5      853.6   0.000   0.000   0.000   0.000    0.104
   7.149     469     5671.1      853.7   0.000   0.000   0.000   0.000    0.105
   7.168     470     5668.6      853.8   0.000   0.000   0.000   0.000    0.111
   7.185     471     5666.3      853.8   0.000   0.000   0.000   0.000    0.105
   7.203     472     5664.2      853.9   0.000   0.000   0.000   0.000    0.159
   7.220     473     5662.0      853.9   0.000   0.000   0.000   0.000    0.119
   7.236     474     5659.8      854.0   0.000   0.000   0.000   0.000    0.113
   7.253     475     5657.4      854.3   0.014   0.014   0.000   0.000    0.121
   7.272     476     5655.4      854.6   0.000   0.000   0.000   0.000    0.114
   7.290     477     5653.3      854.4   0.096   0.096   0.000   0.000    0.105
   7.309     478     5651.3      854.3   0.013   0.013   0.000   0.000    0.105
   7.327     479     5648.2      854.3   0.320   0.320   0.000   0.000    0.188
   7.344     480     5645.1      853.7   0.323   0.323   0.000   0.000    0.123
   7.364     481     5643.0      853.1   0.009   0.009   0.000   0.000    0.117
   7.383     482     5640.8      852.6   0.008   0.008   0.000   0.000    0.111
   7.400     483     5638.1      852.4   0.224   0.224   0.000   0.000    0.109
   7.416     484     5635.7      852.0   0.000   0.000   0.000   0.000    0.100
   7.433     485     5633.6      851.6   0.000   0.000   0.000   0.000    0.100
   7.452     486     5631.2      851.4   0.000   0.000   0.000   0.000    0.097
   7.469     487     5628.9      851.3   0.000   0.000   0.000   0.000    0.114
   7.487     488     5626.9      851.3   0.000   0.000   0.000   0.000    0.111
   7.505     489     5625.0      851.1   0.000   0.000   0.000   0.000    0.135
   7.525     490     5623.1      850.9   0.000   0.000   0.000   0.000    0.116
   7.541     491     5621.8      850.7   0.000   0.000   0.000   0.000    0.111
   7.560     492     5620.4      850.7   0.000   0.000   0.000   0.000    0.115
   7.579     493     5619.6      851.0   0.039   0.000   0.039   0.000    0.109
   7.597     494     5617.2      850.8   0.000   0.000   0.000   0.000    0.106
   7.615     495     5615.0      850.5   0.000   0.000   0.000   0.000    0.104
   7.631     496     5612.4      850.9   0.000   0.000   0.000   0.000    0.111
   7.649     497     5610.2      851.1   0.000   0.000   0.030   0.030    0.106
   7.667     498     5607.9      851.7   0.000   0.000   0.000   0.000    0.125
   7.684     499     5605.1      851.8   0.000   0.000   0.000   0.000    0.106
   7.701     500     5602.2      852.3   0.000   0.000   0.000   0.000    0.096
   7.719     501     5600.1      853.6   0.000   0.000   0.000   0.000    0.126
   7.737     502     5598.1      854.5   0.000   0.000   0.000   0.000    0.109
   7.754     503     5596.1      855.1   0.000   0.000   0.000   0.000    0.100
   7.774     504     5593.8      856.0   0.000   0.000   0.000   0.000    0.115
   7.793     505     5591.5      856.8   0.000   0.000   0.000   0.000    0.149
   7.813     506     5589.3      857.7   0.000   0.000   0.000   0.000    0.106
   7.832     507     5587.2      858.4   0.000   0.000   0.000   0.000    0.109
   7.852     508     5585.0      859.1   0.000   0.000   0.000   0.000    0.105
   7.870     509     5582.0      859.6   0.000   0.000   0.000   0.000    0.110
   7.886     510     5579.2      859.8   0.000   0.000   0.000   0.000    0.115
   7.903     511     5576.4      859.8   0.000   0.000   0.000   0.000    0.108
   7.922     512     5573.5      859.9   0.000   0.000   0.000   0.000    0.136
   7.940     513     5570.6      860.1   0.000   0.000   0.000   0.000    0.118
   7.956     514     5568.0      859.9   0.000   0.000   0.000   0.000    0.106
   7.973     515     5565.1      860.0   0.000   0.000   0.000   0.000    0.121
   7.991     516     5562.3      859.9   0.000   0.000   0.004   0.004    0.105
   8.007     517     5559.4      859.5   0.000   0.000   0.331   0.331    0.105
   8.024     518     5556.6      859.6   0.000   0.000   0.000   0.000    0.172
   8.041     519     5553.8      859.5   0.000   0.000   0.000   0.000    0.116
   8.060     520     5551.1      859.7   0.000   0.000   0.000   0.000    0.109
   8.077     521     5548.5      859.9   0.000   0.000   0.000   0.000    0.106
   8.093     522     5545.8      859.5   0.000   0.000   0.317   0.317    0.097
   8.110     523     5543.3      859.0   0.000   0.000   0.000   0.000    0.096
   8.126     524     5541.1      859.2   0.000   0.000   0.000   0.000    0.120
   8.143     525     5538.5      859.0   0.000   0.000   0.001   0.001    0.101
   8.162     526     5535.8      858.9   0.000   0.000   0.000   0.000    0.098
   8.182     527     5533.2      858.7   0.000   0.000   0.000   0.000    0.113
   8.200     528     5530.9      858.4   0.000   0.000   0.000   0.000    0.105
   8.217     529     5528.1      858.4   0.000   0.000   0.000   0.000    0.104
   8.235     530     5523.9      858.0   0.323   0.323   0.281   0.281    0.106
   8.251     531     5521.0      857.1   0.000   0.000   0.000   0.000    0.119
   8.269     532     5518.7      856.5   0.000   0.000   0.000   0.000    0.159
   8.284     533     5515.4      856.1   0.000   0.000   0.168   0.168    0.114
   8.303     534     5512.1      855.6   0.000   0.000   0.000   0.000    0.144
   8.319     535     5509.0      854.7   0.001   0.001   0.000   0.000    0.104
   8.336     536     5505.4      853.7   0.000   0.000   0.000   0.000    0.104
   8.354     537     5502.3      852.5   0.000   0.000   0.000   0.000    0.096
   8.370     538     5497.8      851.0   0.331   0.331   0.000   0.000    0.107
   8.390     539     5494.4      849.6   0.000   0.000   0.000   0.000    0.140
   8.408     540     5491.2      848.1   0.000   0.000   0.000   0.000    0.105
   8.424     541     5487.5      846.8   0.000   0.000   0.000   0.000    0.127
   8.442     542     5483.9      845.9   0.000   0.000   0.011   0.011    0.114
   8.460     543     5480.0      844.6   0.072   0.072   0.000   0.000    0.111
   8.476     544     5476.5      843.8   0.000   0.000   0.000   0.000    0.108
   8.493     545     5472.7      844.2   0.247   0.247   0.000   0.000    0.110
   8.513     546     5469.3      844.5   0.000   0.000   0.000   0.000    0.109
   8.531     547     5466.3      844.1   0.001   0.001   0.166   0.166    0.115
   8.548     548     5462.2      844.4   0.325   0.325   0.000   0.000    0.106
   8.564     549     5459.0      845.3   0.000   0.000   0.000   0.000    0.108
   8.584     550     5456.0      845.9   0.000   0.000   0.000   0.000    0.107
   8.600     551     5453.2      846.1   0.000   0.000   0.000   0.000    0.094
   8.617     552     5450.0      846.6   0.000   0.000   0.000   0.000    0.094
   8.634     553     5446.7      847.2   0.000   0.000   0.000   0.000    0.112
   8.652     554     5442.5      848.1   0.319   0.319   0.000   0.000    0.115
   8.669     555     5439.5      848.4   0.000   0.000   0.000   0.000    0.100
   8.686     556     5436.7      849.1   0.000   0.000   0.000   0.000    0.114
   8.703     557     5433.7      849.6   0.000   0.000   0.000   0.000    0.105
   8.722     558     5430.8      850.4   0.016   0.016   0.000   0.000    0.111
   8.740     559     5428.0      851.2   0.000   0.000   0.000   0.000    0.107
   8.757     560     5425.4      851.8   0.002   0.002   0.000   0.000    0.138
   8.775     561     5422.7      852.2   0.000   0.000   0.000   0.000    0.107
