timestamp_s,anchor_id,distance_mm,v_mm_s,heading_deg
101.8385,0x1001,3236.00,164.99,101.12
101.8398,0x1002,2411.00,164.99,101.12
101.8407,0x1003,6810.00,164.99,101.12
101.8417,0x1004,7561.00,164.99,101.12
101.8549,0x1001,3274.00,164.99,101.12
101.8558,0x1002,2392.00,164.99,101.12
101.8568,0x1003,6876.00,164.99,101.12
101.8578,0x1004,7561.00,164.99,101.12
101.8718,0x1001,3255.00,164.99,101.00
101.8728,0x1002,2392.00,164.99,101.00
101.8737,0x1003,6801.00,164.99,101.00
101.8747,0x1004,7617.00,164.99,101.00
101.8890,0x1001,3199.00,164.99,101.00
101.8900,0x1002,2392.00,164.99,101.00
101.8911,0x1003,6810.00,164.99,101.00
101.8922,0x1004,7589.00,164.99,101.00
101.9059,0x1001,3302.00,164.99,101.00
101.9069,0x1002,2430.00,164.99,101.00
101.9080,0x1003,6782.00,164.99,101.00
101.9091,0x1004,7673.00,164.99,101.00
101.9228,0x1001,3283.00,167.69,100.94
101.9239,0x1002,2420.00,167.69,100.94
101.9249,0x1003,6848.00,167.69,100.94
101.9261,0x1004,7523.00,167.69,100.94
101.9397,0x1001,3189.00,167.69,100.94
101.9408,0x1002,2401.00,167.69,100.94
101.9426,0x1003,6857.00,167.69,100.94
101.9437,0x1004,7486.00,167.69,100.94
101.9563,0x1001,3227.00,167.69,100.94
101.9574,0x1002,2392.00,167.69,100.94
101.9585,0x1003,6857.00,167.69,100.94
101.9596,0x1004,7533.00,167.69,100.94
101.9733,0x1001,3236.00,167.69,100.81
101.9744,0x1002,2420.00,167.69,100.81
101.9755,0x1003,6885.00,167.69,100.81
101.9765,0x1004,7420.00,167.69,100.81
101.9902,0x1001,3199.00,167.69,100.81
101.9911,0x1002,2401.00,167.69,100.81
101.9920,0x1003,6867.00,167.69,100.81
101.9930,0x1004,7476.00,167.69,100.81
102.0061,0x1001,3180.00,167.69,100.81
102.0071,0x1002,2401.00,167.69,100.81
102.0080,0x1003,6867.00,167.69,100.81
102.0090,0x1004,7430.00,167.69,100.81
102.0231,0x1001,3218.00,167.69,100.69
102.0241,0x1002,2401.00,167.69,100.69
102.0251,0x1003,6876.00,167.69,100.69
102.0260,0x1004,7495.00,167.69,100.69
102.0402,0x1001,3180.00,167.69,100.69
102.0412,0x1002,2411.00,167.69,100.69
102.0421,0x1003,6895.00,167.69,100.69
102.0431,0x1004,7505.00,167.69,100.69
102.0572,0x1001,3143.00,167.69,100.69
102.0581,0x1002,2420.00,167.69,100.69
102.0591,0x1003,6951.00,167.69,100.69
102.0600,0x1004,7542.00,167.69,100.69
102.0742,0x1001,3246.00,164.99,100.56
102.0751,0x1002,2401.00,164.99,100.56
102.0761,0x1003,6876.00,164.99,100.56
102.0770,0x1004,7439.00,164.99,100.56
102.0913,0x1001,3246.00,164.99,100.56
102.0923,0x1002,2430.00,164.99,100.56
102.0934,0x1003,6914.00,164.99,100.56
102.0945,0x1004,7439.00,164.99,100.56
102.1083,0x1001,3189.00,164.99,100.56
102.1094,0x1002,2411.00,164.99,100.56
102.1105,0x1003,6895.00,164.99,100.56
102.1130,0x1004,7401.00,164.99,100.56
102.1255,0x1001,3161.00,167.69,100.44
102.1266,0x1002,2420.00,167.69,100.44
102.1276,0x1003,6885.00,167.69,100.44
102.1287,0x1004,7383.00,167.69,100.44
102.1412,0x1001,3227.00,167.69,100.44
102.1423,0x1002,2430.00,167.69,100.44
102.1434,0x1003,6876.00,167.69,100.44
102.1445,0x1004,7354.00,167.69,100.44
102.1583,0x1001,3189.00,167.69,100.44
102.1594,0x1002,2439.00,167.69,100.44
102.1605,0x1003,6904.00,167.69,100.44
102.1638,0x1004,7345.00,167.69,100.44
102.1752,0x1001,3152.00,164.99,100.31
102.1763,0x1002,2420.00,164.99,100.31
102.1774,0x1003,6914.00,164.99,100.31
102.1785,0x1004,8264.00,164.99,100.31
102.1922,0x1001,3152.00,164.99,100.31
102.1932,0x1002,2439.00,164.99,100.31
102.1942,0x1003,6904.00,164.99,100.31
102.1951,0x1004,8293.00,164.99,100.31
102.2120,0x1001,3218.00,164.99,100.31
102.2145,0x1002,2467.00,162.28,100.19
102.2155,0x1003,6904.00,162.28,100.19
102.2164,0x1004,7777.00,162.28,100.19
102.2271,0x1001,3161.00,162.28,100.19
102.2281,0x1002,2373.00,162.28,100.19
102.2290,0x1003,6895.00,162.28,100.19
102.2301,0x1004,8724.00,162.28,100.19
102.2441,0x1001,3105.00,162.28,100.19
102.2451,0x1002,2420.00,162.28,100.19
102.2461,0x1003,6885.00,162.28,100.19
102.2470,0x1004,8705.00,162.28,100.19
102.2619,0x1001,3105.00,162.28,100.19
102.2643,0x1002,2411.00,164.99,100.06
102.2653,0x1003,6904.00,164.99,100.06
102.2663,0x1004,8715.00,164.99,100.06
102.2784,0x1001,3133.00,164.99,100.06
102.2794,0x1002,2467.00,164.99,100.06
102.2804,0x1003,6914.00,164.99,100.06
102.2814,0x1004,8049.00,164.99,100.06
102.2949,0x1001,3180.00,164.99,100.06
102.2960,0x1002,2448.00,164.99,100.06
102.2971,0x1003,6867.00,164.99,100.06
102.2982,0x1004,7974.00,164.99,100.06
102.3130,0x1001,3180.00,164.99,100.06
102.3151,0x1002,2401.00,164.99,100.00
102.3162,0x1003,6914.00,164.99,100.00
102.3173,0x1004,8011.00,164.99,100.00
102.3288,0x1001,3143.00,164.99,100.00
102.3299,0x1002,2467.00,164.99,100.00
102.3311,0x1003,6904.00,164.99,100.00
102.3321,0x1004,8011.00,164.99,100.00
102.3457,0x1001,3133.00,164.99,100.00
102.3468,0x1002,2467.00,164.99,100.00
102.3479,0x1003,6923.00,164.99,100.00
102.3490,0x1004,8039.00,164.99,100.00
102.3639,0x1001,3152.00,164.99,99.87
102.3650,0x1002,2486.00,164.99,99.87
102.3661,0x1003,6867.00,164.99,99.87
102.3672,0x1004,8030.00,164.99,99.87
102.3796,0x1001,3133.00,164.99,99.87
102.3807,0x1002,2505.00,164.99,99.87
102.3818,0x1003,6867.00,164.99,99.87
102.3828,0x1004,7692.00,164.99,99.87
102.3976,0x1001,3133.00,164.99,99.87
102.3986,0x1002,2477.00,164.99,99.87
102.3995,0x1003,6857.00,164.99,99.87
102.4005,0x1004,7692.00,164.99,99.87
102.4143,0x1001,3152.00,170.40,99.75
102.4153,0x1002,2561.00,170.40,99.75
102.4162,0x1003,6820.00,170.40,99.75
102.4172,0x1004,7373.00,170.40,99.75
102.4307,0x1001,3133.00,170.40,99.75
102.4317,0x1002,2495.00,170.40,99.75
102.4326,0x1003,6848.00,170.40,99.75
102.4336,0x1004,7523.00,170.40,99.75
102.4476,0x1001,3096.00,170.40,99.75
102.4486,0x1002,2533.00,170.40,99.75
102.4496,0x1003,6829.00,170.40,99.75
102.4505,0x1004,7514.00,170.40,99.75
102.4646,0x1001,3143.00,164.99,99.69
102.4656,0x1002,2495.00,164.99,99.69
102.4666,0x1003,6810.00,164.99,99.69
102.4675,0x1004,7523.00,164.99,99.69
102.4816,0x1001,3086.00,164.99,99.69
102.4825,0x1002,2448.00,164.99,99.69
102.4836,0x1003,6801.00,164.99,99.69
102.4847,0x1004,7551.00,164.99,99.69
102.4987,0x1001,3114.00,164.99,99.69
102.4998,0x1002,2467.00,164.99,99.69
102.5008,0x1003,6885.00,164.99,99.69
102.5020,0x1004,7514.00,164.99,99.69
102.5156,0x1001,3096.00,175.80,99.62
102.5166,0x1002,2467.00,175.80,99.62
102.5178,0x1003,6867.00,175.80,99.62
102.5188,0x1004,7542.00,175.80,99.62
102.5325,0x1001,3077.00,175.80,99.62
102.5336,0x1002,2533.00,175.80,99.62
102.5347,0x1003,6867.00,175.80,99.62
102.5357,0x1004,7458.00,175.80,99.62
102.5495,0x1001,3114.00,175.80,99.62
102.5505,0x1002,2505.00,175.80,99.62
102.5516,0x1003,6876.00,175.80,99.62
102.5527,0x1004,7476.00,175.80,99.62
102.5664,0x1001,3105.00,167.69,99.44
102.5674,0x1002,2505.00,167.69,99.44
102.5685,0x1003,6876.00,167.69,99.44
102.5696,0x1004,7495.00,167.69,99.44
102.5829,0x1001,3086.00,167.69,99.44
102.5840,0x1002,2514.00,167.69,99.44
102.5849,0x1003,6951.00,167.69,99.44
102.5859,0x1004,7505.00,167.69,99.44
102.5996,0x1001,3096.00,167.69,99.44
102.6005,0x1002,2439.00,167.69,99.44
102.6015,0x1003,6970.00,167.69,99.44
102.6024,0x1004,7523.00,167.69,99.44
102.6166,0x1001,3096.00,162.28,99.44
102.6175,0x1002,2448.00,162.28,99.44
102.6185,0x1003,6960.00,162.28,99.44
102.6195,0x1004,7542.00,162.28,99.44
102.6333,0x1001,3077.00,162.28,99.44
102.6342,0x1002,2552.00,162.28,99.44
102.6352,0x1003,6998.00,162.28,99.44
102.6361,0x1004,7542.00,162.28,99.44
102.6495,0x1001,3096.00,162.28,99.44
102.6504,0x1002,2523.00,162.28,99.44
102.6514,0x1003,6989.00,162.28,99.44
102.6523,0x1004,7476.00,162.28,99.44
102.6664,0x1001,3096.00,164.99,99.31
102.6674,0x1002,2477.00,164.99,99.31
102.6683,0x1003,6951.00,164.99,99.31
102.6693,0x1004,7533.00,164.99,99.31
102.6833,0x1001,3096.00,164.99,99.31
102.6844,0x1002,2505.00,164.99,99.31
102.6855,0x1003,7026.00,164.99,99.31
102.6866,0x1004,7570.00,164.99,99.31
102.7004,0x1001,3067.00,164.99,99.31
102.7015,0x1002,2552.00,164.99,99.31
102.7026,0x1003,6970.00,164.99,99.31
102.7037,0x1004,7495.00,164.99,99.31
102.7174,0x1001,3058.00,164.99,99.25
102.7185,0x1002,2514.00,164.99,99.25
102.7195,0x1003,7026.00,164.99,99.25
102.7206,0x1004,7551.00,164.99,99.25
102.7338,0x1001,2964.00,164.99,99.25
102.7349,0x1002,2552.00,164.99,99.25
102.7359,0x1003,7082.00,164.99,99.25
102.7370,0x1004,7523.00,164.99,99.25
102.7518,0x1001,3096.00,164.99,99.25
102.7528,0x1002,2561.00,164.99,99.25
102.7540,0x1003,7082.00,164.99,99.25
102.7550,0x1004,7523.00,164.99,99.25
102.7687,0x1001,3077.00,159.58,99.19
102.7698,0x1002,2580.00,159.58,99.19
102.7709,0x1003,7148.00,159.58,99.19
102.7719,0x1004,7514.00,159.58,99.19
102.7855,0x1001,3021.00,159.58,99.19
102.7864,0x1002,2552.00,159.58,99.19
102.7874,0x1003,7007.00,159.58,99.19
102.7883,0x1004,7533.00,159.58,99.19
102.8024,0x1001,3124.00,159.58,99.19
102.8034,0x1002,2580.00,159.58,99.19
102.8043,0x1003,7017.00,159.58,99.19
102.8053,0x1004,7495.00,159.58,99.19
102.8193,0x1001,3077.00,164.99,99.06
102.8203,0x1002,2561.00,164.99,99.06
102.8213,0x1003,7007.00,164.99,99.06
102.8222,0x1004,7505.00,164.99,99.06
102.8363,0x1001,3067.00,164.99,99.06
102.8373,0x1002,2486.00,164.99,99.06
102.8382,0x1003,7064.00,164.99,99.06
102.8392,0x1004,7486.00,164.99,99.06
102.8532,0x1001,3011.00,164.99,99.06
102.8542,0x1002,2589.00,164.99,99.06
102.8551,0x1003,6989.00,164.99,99.06
102.8561,0x1004,7448.00,164.99,99.06
102.8714,0x1001,3067.00,164.99,98.94
102.8724,0x1002,2580.00,164.99,98.94
102.8734,0x1003,6989.00,164.99,98.94
102.8743,0x1004,7467.00,164.99,98.94
102.8877,0x1001,2992.00,164.99,98.94
102.8887,0x1002,2505.00,164.99,98.94
102.8898,0x1003,7026.00,164.99,98.94
102.8909,0x1004,7476.00,164.99,98.94
102.9047,0x1001,3039.00,164.99,98.94
102.9058,0x1002,2570.00,164.99,98.94
102.9068,0x1003,7017.00,164.99,98.94
102.9079,0x1004,7439.00,164.99,98.94
102.9216,0x1001,3039.00,164.99,98.87
102.9227,0x1002,2589.00,164.99,98.87
102.9237,0x1003,6970.00,164.99,98.87
102.9248,0x1004,7420.00,164.99,98.87
102.9386,0x1001,3021.00,164.99,98.87
102.9396,0x1002,2514.00,164.99,98.87
102.9407,0x1003,6951.00,164.99,98.87
102.9418,0x1004,7458.00,164.99,98.87
102.9555,0x1001,3039.00,164.99,98.87
102.9565,0x1002,2523.00,164.99,98.87
102.9576,0x1003,6951.00,164.99,98.87
102.9587,0x1004,7430.00,164.99,98.87
102.9724,0x1001,3077.00,170.40,98.81
102.9735,0x1002,2505.00,170.40,98.81
102.9745,0x1003,6914.00,170.40,98.81
102.9756,0x1004,7420.00,170.40,98.81
102.9892,0x1001,3039.00,170.40,98.81
102.9902,0x1002,2552.00,170.40,98.81
102.9911,0x1003,6942.00,170.40,98.81
102.9920,0x1004,7458.00,170.40,98.81
103.0056,0x1001,2983.00,170.40,98.81
103.0066,0x1002,2561.00,170.40,98.81
103.0075,0x1003,6979.00,170.40,98.81
103.0084,0x1004,7467.00,170.40,98.81
103.0226,0x1001,3049.00,164.99,98.69
103.0235,0x1002,2505.00,164.99,98.69
103.0245,0x1003,6904.00,164.99,98.69
103.0255,0x1004,7495.00,164.99,98.69
103.0394,0x1001,3021.00,164.99,98.69
103.0404,0x1002,2570.00,164.99,98.69
103.0414,0x1003,6885.00,164.99,98.69
103.0423,0x1004,7420.00,164.99,98.69
103.0564,0x1001,3021.00,164.99,98.69
103.0574,0x1002,2570.00,164.99,98.69
103.0583,0x1003,6895.00,164.99,98.69
103.0593,0x1004,7505.00,164.99,98.69
103.0734,0x1001,3086.00,173.10,98.56
103.0743,0x1002,2542.00,173.10,98.56
103.0753,0x1003,6867.00,173.10,98.56
103.0762,0x1004,7467.00,173.10,98.56
103.0905,0x1001,3058.00,173.10,98.56
103.0915,0x1002,2570.00,173.10,98.56
103.0926,0x1003,6848.00,173.10,98.56
103.0937,0x1004,7495.00,173.10,98.56
103.1074,0x1001,3039.00,173.10,98.56
103.1085,0x1002,2570.00,173.10,98.56
103.1096,0x1003,6820.00,173.10,98.56
103.1109,0x1004,7551.00,173.10,98.56
103.1245,0x1001,2974.00,156.87,98.50
103.1262,0x1002,2617.00,156.87,98.50
103.1273,0x1003,6867.00,156.87,98.50
103.1284,0x1004,7495.00,156.87,98.50
103.1414,0x1001,3021.00,156.87,98.50
103.1425,0x1002,2627.00,156.87,98.50
103.1436,0x1003,6857.00,156.87,98.50
103.1447,0x1004,7458.00,156.87,98.50
103.1580,0x1001,3011.00,156.87,98.50
103.1591,0x1002,2608.00,156.87,98.50
103.1602,0x1003,6942.00,156.87,98.50
103.1628,0x1004,7514.00,156.87,98.50
103.1741,0x1001,3011.00,164.99,98.44
103.1752,0x1002,2598.00,164.99,98.44
103.1762,0x1003,6867.00,164.99,98.44
103.1773,0x1004,7523.00,164.99,98.44
103.1908,0x1001,3002.00,164.99,98.44
103.1918,0x1002,2589.00,164.99,98.44
103.1927,0x1003,6895.00,164.99,98.44
103.1937,0x1004,7514.00,164.99,98.44
103.2079,0x1001,3002.00,164.99,98.44
103.2088,0x1002,2598.00,164.99,98.44
103.2098,0x1003,6951.00,164.99,98.44
103.2110,0x1004,7495.00,164.99,98.44
103.2248,0x1001,2983.00,164.99,98.31
103.2258,0x1002,2580.00,164.99,98.31
103.2267,0x1003,7017.00,164.99,98.31
103.2277,0x1004,7467.00,164.99,98.31
103.2419,0x1001,2983.00,164.99,98.31
103.2428,0x1002,2598.00,164.99,98.31
103.2438,0x1003,7036.00,164.99,98.31
103.2447,0x1004,7486.00,164.99,98.31
103.2588,0x1001,2964.00,164.99,98.31
103.2597,0x1002,2636.00,164.99,98.31
103.2610,0x1003,7026.00,164.99,98.31
103.2635,0x1004,7495.00,164.99,98.31
103.2768,0x1001,2955.00,167.69,98.25
103.2778,0x1002,2598.00,167.69,98.25
103.2787,0x1003,7082.00,167.69,98.25
103.2797,0x1004,7495.00,167.69,98.25
103.2929,0x1001,3021.00,167.69,98.25
103.2940,0x1002,2608.00,167.69,98.25
103.2951,0x1003,7092.00,167.69,98.25
103.2961,0x1004,7523.00,167.69,98.25
103.3100,0x1001,2964.00,167.69,98.25
103.3120,0x1002,2627.00,167.69,98.25
103.3145,0x1003,7129.00,164.99,98.12
103.3156,0x1004,7486.00,164.99,98.12
103.3269,0x1001,3002.00,164.99,98.12
103.3280,0x1002,2617.00,164.99,98.12
103.3291,0x1003,7148.00,164.99,98.12
103.3302,0x1004,7523.00,164.99,98.12
103.3439,0x1001,2964.00,164.99,98.12
103.3451,0x1002,2617.00,164.99,98.12
103.3461,0x1003,7139.00,164.99,98.12
103.3472,0x1004,7533.00,164.99,98.12
103.3618,0x1001,2983.00,164.99,98.12
103.3644,0x1002,2589.00,167.69,98.06
103.3655,0x1003,7111.00,167.69,98.06
103.3666,0x1004,7523.00,167.69,98.06
103.3780,0x1001,3021.00,167.69,98.06
103.3791,0x1002,2580.00,167.69,98.06
103.3801,0x1003,7120.00,167.69,98.06
103.3812,0x1004,7533.00,167.69,98.06
103.3948,0x1001,2983.00,167.69,98.06
103.3958,0x1002,2580.00,167.69,98.06
103.3967,0x1003,7223.00,167.69,98.06
103.3977,0x1004,7514.00,167.69,98.06
103.4135,0x1001,2955.00,167.69,98.06
103.4144,0x1002,2608.00,167.69,98.06
103.4154,0x1003,7167.00,167.69,98.06
103.4164,0x1004,7542.00,167.69,98.06
103.4278,0x1001,2964.00,167.69,98.06
103.4288,0x1002,2608.00,167.69,98.06
103.4298,0x1003,7167.00,167.69,98.06
103.4307,0x1004,7514.00,167.69,98.06
103.4448,0x1001,3011.00,167.69,98.06
103.4458,0x1002,2655.00,167.69,98.06
103.4467,0x1003,7148.00,167.69,98.06
103.4477,0x1004,7542.00,167.69,98.06
103.4638,0x1001,3011.00,170.40,98.06
103.4647,0x1002,2617.00,170.40,98.06
103.4657,0x1003,7204.00,170.40,98.06
103.4667,0x1004,7505.00,170.40,98.06
103.4794,0x1001,2946.00,170.40,98.06
103.4803,0x1002,2608.00,170.40,98.06
103.4813,0x1003,7223.00,170.40,98.06
103.4823,0x1004,7476.00,170.40,98.06
103.4965,0x1001,2955.00,170.40,98.06
103.4976,0x1002,2636.00,170.40,98.06
103.4987,0x1003,7167.00,170.40,98.06
103.4997,0x1004,7420.00,170.40,98.06
103.5136,0x1001,3021.00,164.99,97.87
103.5147,0x1002,2617.00,164.99,97.87
103.5158,0x1003,7195.00,164.99,97.87
103.5169,0x1004,7411.00,164.99,97.87
103.5304,0x1001,2992.00,164.99,97.87
103.5315,0x1002,2627.00,164.99,97.87
103.5325,0x1003,7101.00,164.99,97.87
103.5337,0x1004,7345.00,164.99,97.87
103.5473,0x1001,2927.00,164.99,97.87
103.5484,0x1002,2636.00,164.99,97.87
103.5495,0x1003,7120.00,164.99,97.87
103.5505,0x1004,7430.00,164.99,97.87
103.5642,0x1001,2946.00,164.99,97.75
103.5653,0x1002,2655.00,164.99,97.75
103.5664,0x1003,7111.00,164.99,97.75
103.5675,0x1004,7430.00,164.99,97.75
103.5813,0x1001,2917.00,164.99,97.75
103.5824,0x1002,2655.00,164.99,97.75
103.5835,0x1003,7223.00,164.99,97.75
103.5846,0x1004,7420.00,164.99,97.75
103.5974,0x1001,2908.00,164.99,97.75
103.5984,0x1002,2617.00,164.99,97.75
103.5993,0x1003,7101.00,164.99,97.75
103.6003,0x1004,7514.00,164.99,97.75
103.6144,0x1001,2983.00,164.99,97.62
103.6154,0x1002,2702.00,164.99,97.62
103.6163,0x1003,7111.00,164.99,97.62
103.6173,0x1004,7439.00,164.99,97.62
103.6313,0x1001,2964.00,164.99,97.62
103.6322,0x1002,2636.00,164.99,97.62
103.6332,0x1003,7073.00,164.99,97.62
103.6342,0x1004,7533.00,164.99,97.62
103.6501,0x1001,2946.00,164.99,97.62
103.6511,0x1002,2617.00,164.99,97.62
103.6520,0x1003,7073.00,164.99,97.62
103.6530,0x1004,7486.00,164.99,97.62
103.6662,0x1001,2880.00,164.99,97.50
103.6671,0x1002,2627.00,164.99,97.50
103.6681,0x1003,7054.00,164.99,97.50
103.6691,0x1004,7542.00,164.99,97.50
103.6833,0x1001,2889.00,164.99,97.50
103.6843,0x1002,2636.00,164.99,97.50
103.6853,0x1003,7073.00,164.99,97.50
103.6863,0x1004,7420.00,164.99,97.50
103.7002,0x1001,2908.00,164.99,97.50
103.7013,0x1002,2598.00,164.99,97.50
103.7024,0x1003,7054.00,164.99,97.50
103.7035,0x1004,7542.00,164.99,97.50
103.7167,0x1001,2908.00,164.99,97.37
103.7178,0x1002,2645.00,164.99,97.37
103.7188,0x1003,7101.00,164.99,97.37
103.7199,0x1004,7289.00,164.99,97.37
103.7336,0x1001,2955.00,164.99,97.37
103.7347,0x1002,2645.00,164.99,97.37
103.7357,0x1003,7026.00,164.99,97.37
103.7368,0x1004,7842.00,164.99,97.37
103.7505,0x1001,2964.00,164.99,97.37
103.7516,0x1002,2580.00,164.99,97.37
103.7526,0x1003,7036.00,164.99,97.37
103.7537,0x1004,7467.00,164.99,97.37
103.7674,0x1001,2917.00,164.99,97.31
103.7685,0x1002,2589.00,164.99,97.31
103.7696,0x1003,7092.00,164.99,97.31
103.7707,0x1004,7542.00,164.99,97.31
103.7839,0x1001,2936.00,164.99,97.31
103.7851,0x1002,2608.00,164.99,97.31
103.7862,0x1003,7139.00,164.99,97.31
103.7872,0x1004,7908.00,164.99,97.31
103.8013,0x1001,2880.00,164.99,97.31
103.8022,0x1002,2702.00,164.99,97.31
103.8032,0x1003,7111.00,164.99,97.31
103.8041,0x1004,7870.00,164.99,97.31
103.8196,0x1001,2946.00,164.99,97.25
103.8206,0x1002,2674.00,164.99,97.25
103.8216,0x1003,7542.00,164.99,97.25
103.8227,0x1004,7870.00,164.99,97.25
103.8361,0x1001,2936.00,164.99,97.25
103.8371,0x1002,2598.00,164.99,97.25
103.8381,0x1003,7589.00,164.99,97.25
103.8390,0x1004,7852.00,164.99,97.25
103.8525,0x1001,2946.00,164.99,97.25
103.8534,0x1002,2636.00,164.99,97.25
103.8544,0x1003,7673.00,164.99,97.25
103.8553,0x1004,7861.00,164.99,97.25
103.8694,0x1001,2870.00,170.40,97.12
103.8704,0x1002,2702.00,170.40,97.12
103.8713,0x1003,7664.00,170.40,97.12
103.8723,0x1004,7880.00,170.40,97.12
103.8882,0x1001,2870.00,170.40,97.12
103.8892,0x1002,2580.00,170.40,97.12
103.8902,0x1003,7664.00,170.40,97.12
103.8911,0x1004,7852.00,170.40,97.12
103.9043,0x1001,2946.00,170.40,97.12
103.9053,0x1002,2664.00,170.40,97.12
103.9062,0x1003,7195.00,170.40,97.12
103.9072,0x1004,7795.00,170.40,97.12
103.9212,0x1001,2880.00,167.69,97.12
103.9222,0x1002,2617.00,167.69,97.12
103.9231,0x1003,7073.00,167.69,97.12
103.9241,0x1004,7861.00,167.69,97.12
103.9382,0x1001,2908.00,167.69,97.12
103.9391,0x1002,2692.00,167.69,97.12
103.9401,0x1003,7036.00,167.69,97.12
103.9411,0x1004,7852.00,167.69,97.12
103.9551,0x1001,2908.00,167.69,97.12
103.9560,0x1002,2664.00,167.69,97.12
103.9570,0x1003,7007.00,167.69,97.12
103.9580,0x1004,7908.00,167.69,97.12
103.9720,0x1001,2908.00,175.80,97.00
103.9730,0x1002,2664.00,175.80,97.00
103.9740,0x1003,7045.00,175.80,97.00
103.9750,0x1004,8039.00,175.80,97.00
103.9886,0x1001,2833.00,175.80,97.00
103.9897,0x1002,2664.00,175.80,97.00
103.9908,0x1003,7082.00,175.80,97.00
103.9919,0x1004,8058.00,175.80,97.00
104.0056,0x1001,2908.00,175.80,97.00
104.0066,0x1002,2692.00,175.80,97.00
104.0077,0x1003,7073.00,175.80,97.00
104.0088,0x1004,8086.00,175.80,97.00
104.0219,0x1001,2870.00,162.28,96.94
104.0230,0x1002,2674.00,162.28,96.94
104.0240,0x1003,7026.00,162.28,96.94
104.0251,0x1004,8096.00,162.28,96.94
104.0388,0x1001,2852.00,162.28,96.94
104.0399,0x1002,2674.00,162.28,96.94
104.0410,0x1003,7120.00,162.28,96.94
104.0421,0x1004,8114.00,162.28,96.94
104.0559,0x1001,2852.00,162.28,96.94
104.0569,0x1002,2702.00,162.28,96.94
104.0580,0x1003,7073.00,162.28,96.94
104.0591,0x1004,8086.00,162.28,96.94
104.0728,0x1001,2917.00,162.28,96.75
104.0739,0x1002,2711.00,162.28,96.75
104.0750,0x1003,7026.00,162.28,96.75
104.0761,0x1004,8171.00,162.28,96.75
104.0899,0x1001,2833.00,162.28,96.75
104.0910,0x1002,2674.00,162.28,96.75
104.0920,0x1003,7036.00,162.28,96.75
104.0931,0x1004,7561.00,162.28,96.75
104.1081,0x1001,2852.00,162.28,96.75
104.1093,0x1002,2636.00,162.28,96.75
104.1104,0x1003,7073.00,162.28,96.75
104.1132,0x1004,7645.00,162.28,96.75
104.1239,0x1001,2833.00,164.99,96.62
104.1250,0x1002,2655.00,164.99,96.62
104.1264,0x1003,7045.00,164.99,96.62
104.1275,0x1004,7561.00,164.99,96.62
104.1399,0x1001,2899.00,164.99,96.62
104.1409,0x1002,2739.00,164.99,96.62
104.1421,0x1003,7045.00,164.99,96.62
104.1431,0x1004,7580.00,164.99,96.62
104.1568,0x1001,2861.00,164.99,96.62
104.1579,0x1002,2739.00,164.99,96.62
104.1590,0x1003,7036.00,164.99,96.62
104.1601,0x1004,7542.00,164.99,96.62
104.1739,0x1001,2861.00,162.28,96.50
104.1750,0x1002,2739.00,162.28,96.50
104.1760,0x1003,7092.00,162.28,96.50
104.1771,0x1004,7523.00,162.28,96.50
104.1908,0x1001,2889.00,162.28,96.50
104.1919,0x1002,2730.00,162.28,96.50
104.1930,0x1003,7045.00,162.28,96.50
104.1941,0x1004,7523.00,162.28,96.50
104.2079,0x1001,2842.00,162.28,96.50
104.2089,0x1002,2767.00,162.28,96.50
104.2101,0x1003,7073.00,162.28,96.50
104.2124,0x1004,7533.00,162.28,96.50
104.2259,0x1001,2842.00,167.69,96.31
104.2270,0x1002,2683.00,167.69,96.31
104.2280,0x1003,7101.00,167.69,96.31
104.2291,0x1004,7551.00,167.69,96.31
104.2438,0x1001,2852.00,167.69,96.31
104.2449,0x1002,2720.00,167.69,96.31
104.2460,0x1003,7120.00,167.69,96.31
104.2471,0x1004,7551.00,167.69,96.31
104.2598,0x1001,2870.00,167.69,96.31
104.2619,0x1002,2711.00,167.69,96.31
104.2643,0x1003,7092.00,164.99,96.19
104.2654,0x1004,7551.00,164.99,96.19
104.2768,0x1001,2870.00,164.99,96.19
104.2779,0x1002,2758.00,164.99,96.19
